"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification"
"2678","48321",78.6857142857143,10.50429125,"Texas","Matagorda County, TX","Southwest",36725,"lessLess","Micropolitan"
"2679","48323",30.1714285714286,4.8322675,"Texas","Maverick County, TX","Southwest",58378,"lessLess","Micropolitan"
"2680","48325",34.0571428571429,5.45262125,"Texas","Medina County, TX","Southwest",52358,"lessLess","Noncore"
"2681","48327",51.98,10.69054625,"Texas","Menard County, TX","Southwest",2124,"lessLess","Noncore"
"2682","48329",74.4571428571429,9.7412725,"Texas","Midland County, TX","Southwest",177863,"lessLess","Small Metro"
"2683","48331",72.9,9.65707625,"Texas","Milam County, TX","Southwest",24708,"lessLess","Noncore"
"2684","48333",40.8,10.89141625,"Texas","Mills County, TX","Southwest",4840,"lessLess","Noncore"
"2685","48335",NA,9.933295,"Texas","Mitchell County, TX","Southwest",8202,NA,"Noncore"
"2686","48337",102.042857142857,20.13671625,"Texas","Montague County, TX","Southwest",19962,"moreMore","Noncore"
"2687","48339",82.3,13.60468875,"Texas","Montgomery County, TX","Southwest",626351,"moreLess","Large Fringe Metro"
"2688","48341",46.6571428571429,7.5784175,"Texas","Moore County, TX","Southwest",20654,"lessLess","Micropolitan"
"2689","48343",89.3833333333333,11.91429,"Texas","Morris County, TX","Southwest",12393,"moreLess","Noncore"
"2690","48345",NA,9.5163675,"Texas","Motley County, TX","Southwest",1185,NA,"Noncore"
"2691","48347",102.785714285714,12.03494875,"Texas","Nacogdoches County, TX","Southwest",64753,"moreLess","Micropolitan"
"2692","48349",86.0714285714286,11.16209875,"Texas","Navarro County, TX","Southwest",50694,"moreLess","Micropolitan"
"2693","48351",56.7571428571429,21.10597875,"Texas","Newton County, TX","Southwest",13414,"lessMore","Noncore"
"2694","48353",117.214285714286,14.31735,"Texas","Nolan County, TX","Southwest",14835,"moreLess","Micropolitan"
"2695","48355",89.1142857142857,18.48848,"Texas","Nueces County, TX","Southwest",363148,"moreMore","Medium Metro"
"2696","48357",76.8,8.31364625,"Texas","Ochiltree County, TX","Southwest",9598,"lessLess","Noncore"
"2697","48359",NA,13.802985,"Texas","Oldham County, TX","Southwest",2135,NA,"Noncore"
"2698","48361",121.828571428571,23.75174375,"Texas","Orange County, TX","Southwest",82878,"moreMore","Medium Metro"
"2699","48363",118.571428571429,16.43294375,"Texas","Palo Pinto County, TX","Southwest",29320,"moreMore","Micropolitan"
"2700","48365",88.5428571428571,11.5886725,"Texas","Panola County, TX","Southwest",23187,"moreLess","Noncore"
"2701","48367",74.3428571428571,12.406205,"Texas","Parker County, TX","Southwest",148198,"lessLess","Large Fringe Metro"
"2702","48369",NA,6.803515,"Texas","Parmer County, TX","Southwest",9522,NA,"Noncore"
"2703","48371",60.7428571428571,8.06906625,"Texas","Pecos County, TX","Southwest",15718,"lessLess","Noncore"
"2704","48373",85.9,19.03209375,"Texas","Polk County, TX","Southwest",52995,"moreMore","Noncore"
"2705","48375",91.1428571428571,16.5510675,"Texas","Potter County, TX","Southwest",116004,"moreMore","Small Metro"
"2706","48377",NA,6.9732675,"Texas","Presidio County, TX","Southwest",6508,NA,"Noncore"
"2707","48379",57.24,13.5334,"Texas","Rains County, TX","Southwest",12552,"lessLess","Noncore"
"2708","48381",81.2428571428571,11.89540625,"Texas","Randall County, TX","Southwest",139899,"lessLess","Small Metro"
"2709","48383",40.475,15.26397625,"Texas","Reagan County, TX","Southwest",3833,"lessMore","Noncore"
"2710","48385",NA,8.1114125,"Texas","Real County, TX","Southwest",3411,NA,"Noncore"
"2711","48387",34.45,13.0029175,"Texas","Red River County, TX","Southwest",11995,"lessLess","Noncore"
"2712","48389",71.3714285714286,16.0604025,"Texas","Reeves County, TX","Southwest",15949,"lessMore","Micropolitan"
"2713","48391",NA,13.94002375,"Texas","Refugio County, TX","Southwest",6877,NA,"Noncore"
"2714","48393",NA,10.38445,"Texas","Roberts County, TX","Southwest",813,NA,"Noncore"
"2715","48395",34.1285714285714,12.96976375,"Texas","Robertson County, TX","Southwest",17155,"lessLess","Noncore"
"2716","48397",75.2857142857143,9.37624375,"Texas","Rockwall County, TX","Southwest",109888,"lessLess","Large Fringe Metro"
"2717","48399",51.6,7.6371275,"Texas","Runnels County, TX","Southwest",10401,"lessLess","Noncore"
"2718","48401",62.7,10.1594675,"Texas","Rusk County, TX","Southwest",54324,"lessLess","Micropolitan"
"2719","48403",54.7666666666667,13.79022375,"Texas","Sabine County, TX","Southwest",10507,"lessLess","Noncore"
"2720","48405",101.914285714286,12.9878175,"Texas","San Augustine County, TX","Southwest",8248,"moreLess","Noncore"
"2721","48407",16.2571428571429,18.30571875,"Texas","San Jacinto County, TX","Southwest",29301,"lessMore","Noncore"
"2722","48409",73.8714285714286,14.38297125,"Texas","San Patricio County, TX","Southwest",67069,"lessLess","Medium Metro"
"2723","48411",64.4,9.73213,"Texas","San Saba County, TX","Southwest",6039,"lessLess","Noncore"
"2724","48413",NA,9.3172075,"Texas","Schleicher County, TX","Southwest",2761,NA,"Noncore"
"2725","48415",88.5714285714286,10.372585,"Texas","Scurry County, TX","Southwest",16662,"moreLess","Micropolitan"
"2726","48417",NA,7.80056,"Texas","Shackelford County, TX","Southwest",3300,NA,"Noncore"
"2727","48419",105.657142857143,12.62798,"Texas","Shelby County, TX","Southwest",24915,"moreLess","Noncore"
"2728","48421",63.5285714285714,11.45987125,"Texas","Sherman County, TX","Southwest",3027,"lessLess","Noncore"
"2729","48423",115.171428571429,10.22390125,"Texas","Smith County, TX","Southwest",235806,"moreLess","Small Metro"
"2730","48425",125.4,10.0838275,"Texas","Somervell County, TX","Southwest",9139,"moreLess","Noncore"
"2731","48427",26.5,3.94583125,"Texas","Starr County, TX","Southwest",64266,"lessLess","Noncore"
"2732","48429",122.071428571429,8.16458,"Texas","Stephens County, TX","Southwest",9334,"moreLess","Noncore"
"2733","48431",NA,10.3069025,"Texas","Sterling County, TX","Southwest",1315,NA,"Noncore"
"2734","48433",NA,8.56687375,"Texas","Stonewall County, TX","Southwest",1348,NA,"Noncore"
"2735","48435",NA,8.2764225,"Texas","Sutton County, TX","Southwest",3738,NA,"Noncore"
"2736","48437",NA,8.6196425,"Texas","Swisher County, TX","Southwest",7340,NA,"Noncore"
"2737","48439",80.3,9.92129875,"Texas","Tarrant County, TX","Southwest",2123347,"lessLess","Large Central Metro"
"2738","48441",133.728571428571,12.47271875,"Texas","Taylor County, TX","Southwest",139200,"moreLess","Small Metro"
"2739","48443",NA,9.73799625,"Texas","Terrell County, TX","Southwest",702,NA,"Noncore"
"2740","48445",54.8285714285714,8.75288375,"Texas","Terry County, TX","Southwest",12183,"lessLess","Noncore"
"2741","48447",NA,13.263115,"Texas","Throckmorton County, TX","Southwest",1487,NA,"Noncore"
"2742","48449",123.785714285714,8.07091,"Texas","Titus County, TX","Southwest",32926,"moreLess","Micropolitan"
"2743","48451",101.528571428571,11.37071125,"Texas","Tom Green County, TX","Southwest",120010,"moreLess","Small Metro"
"2744","48453",71.3428571428571,13.12442125,"Texas","Travis County, TX","Southwest",1300503,"lessLess","Medium Metro"
"2745","48455",83.6857142857143,18.99578375,"Texas","Trinity County, TX","Southwest",14883,"moreMore","Noncore"
"2746","48457",48.0571428571429,19.39481,"Texas","Tyler County, TX","Southwest",21591,"lessMore","Noncore"
"2747","48459",12.4571428571429,11.4536725,"Texas","Upshur County, TX","Southwest",42166,"lessLess","Small Metro"
"2748","48461",NA,12.03077875,"Texas","Upton County, TX","Southwest",3623,NA,"Noncore"
"2749","48463",72.5714285714286,7.06225625,"Texas","Uvalde County, TX","Southwest",26742,"lessLess","Micropolitan"
"2750","48465",40.0285714285714,6.78122625,"Texas","Val Verde County, TX","Southwest",49028,"lessLess","Micropolitan"
"2751","48467",84.8285714285714,14.18039125,"Texas","Van Zandt County, TX","Southwest",57533,"moreLess","Noncore"
"2752","48469",112.485714285714,10.99325125,"Texas","Victoria County, TX","Southwest",91936,"moreLess","Small Metro"
"2753","48471",72.8857142857143,8.54416125,"Texas","Walker County, TX","Southwest",72164,"lessLess","Micropolitan"
"2754","48473",21.9,10.76793375,"Texas","Waller County, TX","Southwest",57452,"lessLess","Large Fringe Metro"
"2755","48475",72.8428571428571,13.65664625,"Texas","Ward County, TX","Southwest",12097,"lessLess","Noncore"
"2756","48477",72.5142857142857,7.40622375,"Texas","Washington County, TX","Southwest",35771,"lessLess","Micropolitan"
"2757","48479",32.9428571428571,11.68672,"Texas","Webb County, TX","Southwest",277681,"lessLess","Small Metro"
"2758","48481",73.2857142857143,10.01269625,"Texas","Wharton County, TX","Southwest",41685,"lessLess","Micropolitan"
"2759","48483",110.328571428571,11.99168,"Texas","Wheeler County, TX","Southwest",4946,"moreLess","Noncore"
"2760","48485",128.1,16.76878875,"Texas","Wichita County, TX","Southwest",133205,"moreMore","Small Metro"
"2761","48487",189.785714285714,13.69839875,"Texas","Wilbarger County, TX","Southwest",12552,"moreLess","Micropolitan"
"2762","48489",19.6142857142857,6.8134,"Texas","Willacy County, TX","Southwest",21161,"lessLess","Noncore"
"2763","48491",74.7714285714286,7.09404375,"Texas","Williamson County, TX","Southwest",617855,"lessLess","Medium Metro"
"2764","48493",46.9,7.538005,"Texas","Wilson County, TX","Southwest",52023,"lessLess","Large Fringe Metro"
"2765","48495",90.5571428571428,17.15199625,"Texas","Winkler County, TX","Southwest",7887,"moreMore","Noncore"
"2766","48497",31.6,13.06076375,"Texas","Wise County, TX","Southwest",71084,"lessLess","Noncore"
"2767","48499",83.6428571428571,13.34262875,"Texas","Wood County, TX","Southwest",46291,"moreLess","Noncore"
"2768","48501",74.6142857142857,13.4662525,"Texas","Yoakum County, TX","Southwest",8702,"lessLess","Noncore"
"2769","48503",82.7571428571429,25.16287125,"Texas","Young County, TX","Southwest",17904,"moreMore","Noncore"
"2770","48505",10.2,8.44381875,"Texas","Zapata County, TX","Southwest",14172,"lessLess","Noncore"
"2771","48507",34.3,7.7948525,"Texas","Zavala County, TX","Southwest",11840,"lessLess","Noncore"
"2772","49001",97.1142857142857,23.76513125,"Utah","Beaver County, UT","Southwest",6761,"moreMore","Noncore"
"2773","49003",78.5,20.66369375,"Utah","Box Elder County, UT","Southwest",57007,"lessMore","Micropolitan"
"2774","49005",63.9,12.3083925,"Utah","Cache County, UT","Southwest",130004,"lessLess","Micropolitan"
"2775","49007",188.157142857143,45.5031025,"Utah","Carbon County, UT","Southwest",20760,"moreMore","Noncore"
"2776","49009",NA,22.56599625,"Utah","Daggett County, UT","Southwest",1026,NA,"Noncore"
"2777","49011",82.7142857142857,16.345275,"Utah","Davis County, UT","Southwest",359232,"moreMore","Large Fringe Metro"
"2778","49013",62.9571428571429,24.74517125,"Utah","Duchesne County, UT","Southwest",19894,"lessMore","Noncore"
"2779","49015",120.628571428571,37.1162,"Utah","Emery County, UT","Southwest",10147,"moreMore","Noncore"
"2780","49017",84.8714285714286,18.66346875,"Utah","Garfield County, UT","Southwest",5050,"moreMore","Noncore"
